edad;sexo;febpol_ult;fefe_ult;terri;canal;Polizas_cia;Renta;Geo_Medio; PMf ;igaract;PM_i;igaract_i;Rescates;Rescates_X;Parciales;fefe1;fnac1;febpol1;ypol;response
70;1;0;20251222;3;6;Multipoliza;22770;5; 16,012 ;3;0;null;0;0;Sin Rescates Parciales;2025;1955;0;0;0
50;1;0;20251222;12;5;Multipoliza;22000;11; 50,039 ;3.25;0;null;0;0;Sin Rescates Parciales;2025;1975;0;0;0
53;2;0;20251219;4;4;Multipoliza;27420;9; 15,898 ;3;0;null;0;0;Sin Rescates Parciales;2025;1972;0;0;0
58;2;0;20251223;12;null;null;27037;7; 7,005 ;3.25;0;null;0;0;Sin Rescates Parciales;2025;1967;0;0;0
74;2;0;20251220;4;4;Monopoliza;22547;9; 35,177 ;3;0;null;0;0;Sin Rescates Parciales;2025;1951;0;0;0
58;2;0;20251229;5;null;null;18787;5; 50,010 ;3.55;0;null;0;0;Sin Rescates Parciales;2025;1967;0;0;0
78;2;0;20251229;4;2;Multipoliza;38224;6; 4,501 ;3;0;null;0;0;Sin Rescates Parciales;2025;1947;0;0;0
70;1;0;20251229;1;3;Monopoliza;22000;7; 10,002 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1955;0;0;0
77;2;0;20251226;4;2;Multipoliza;38224;6; 18,007 ;3;0;null;0;0;Sin Rescates Parciales;2025;1948;0;0;0
73;2;0;20251226;3;4;Multipoliza;25180;8; 12,087 ;3;0;null;0;0;Sin Rescates Parciales;2025;1952;0;0;0
65;2;0;20251201;5;4;Multipoliza;22266;6; 80,932 ;3;0;null;0;0;Sin Rescates Parciales;2025;1960;0;0;0
75;1;20251230;20251230;3;4;Multipoliza;22455;8; 10,001 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1950;2025;0;1
51;2;20251231;20251231;3;4;Multipoliza;24864;9; 20,000 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1974;2025;0;1
57;1;0;20251231;15;null;null;16560;11; 2,000 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1968;0;0;0
61;2;0;20230601;1;4;Multipoliza;19801;9; 10,540 ;2.5;10341.72;2.7;0;0;Sin Rescates Parciales;2023;1964;0;2;0
67;2;0;20230616;3;4;Multipoliza;25180;5; 2,101 ;2.5;2063.03;2.7;0;0;Sin Rescates Parciales;2023;1958;0;2;0
67;2;0;20230620;5;6;Multipoliza;25674;4; 10,634 ;2.5;10433.8;2.7;0;0;Sin Rescates Parciales;2023;1958;0;2;0
67;2;20250509;20230623;4;4;Multipoliza;21483;10; 9,888 ;2.5;9824.44;2.7;9498.11;0;Sin Rescates Parciales;2023;1958;2025;2;1
71;2;0;20230623;2;4;Multipoliza;25921;10; 15,889 ;2.5;15605.58;2.7;0;0;Sin Rescates Parciales;2023;1954;0;2;0
71;2;0;20230706;2;4;Monopoliza;29411;7; 26,678 ;2.5;26111.87;2.7;0;0;Sin Rescates Parciales;2023;1954;0;2;0
53;2;20250714;20230712;1;4;Multipoliza;22000;8; 7,499 ;2.5;7433.32;2.7;7503.5;0;Sin Rescates Parciales;2023;1972;2025;2;1
36;1;0;20230726;2;4;Multipoliza;31854;7; 5,532 ;2.5;5422.51;2.7;0;0;Sin Rescates Parciales;2023;1989;0;2;0
72;2;0;20230804;2;6;Monopoliza;22000;12; 12,149 ;2.5;11931.89;2.7;0;0;Sin Rescates Parciales;2023;1953;0;2;0
53;1;0;20230901;2;4;Multipoliza;37124;6; 26,358 ;2.5;25798.44;2.7;0;0;Sin Rescates Parciales;2023;1972;0;2;0
40;2;0;20230915;9;3;Multipoliza;38224;7; 16,768 ;2.8;16349.81;2.7;0;0;Sin Rescates Parciales;2023;1985;0;2;0
68;2;0;20230929;9;3;Multipoliza;22000;11; 10,045 ;2.8;9794.81;2.7;0;0;Sin Rescates Parciales;2023;1957;0;2;0
55;2;0;20231002;2;4;Multipoliza;30448;9; 52,385 ;2.5;51375.18;2.7;0;0;Sin Rescates Parciales;2023;1970;0;2;0
67;2;0;20231004;4;4;Multipoliza;22000;8; 10,693 ;2.5;10501.93;2.7;0;0;Sin Rescates Parciales;2023;1958;0;2;0
78;1;0;20231114;3;4;Multipoliza;26525;6; 10,444 ;2.5;10236.97;2.55;0;0;Sin Rescates Parciales;2023;1947;0;2;0
47;1;0;20231207;5;4;Multipoliza;18391;7; 5,226 ;2.5;5117.54;2.55;0;0;Sin Rescates Parciales;2023;1978;0;2;0
74;1;0;20231218;4;4;Multipoliza;24821;4; 27,180 ;2.5;26603.21;2.55;0;0;Sin Rescates Parciales;2023;1951;0;2;0
64;2;20260115;20231226;4;4;Monopoliza;31935;9; 41,710 ;2.5;40865.1;2.55;0;0;Sin Rescates Parciales;2023;1961;2026;2;0
75;1;0;20240104;4;4;Multipoliza;38224;8; 62,412 ;2.5;61209.33;2.55;0;0;Sin Rescates Parciales;2024;1950;0;1;0
20;1;0;20240104;2;4;Multipoliza;25928;5; 2,087 ;2.5;2043.16;2.55;0;0;Sin Rescates Parciales;2024;2005;0;1;0
67;1;0;20240215;3;4;Multipoliza;30343;3; 10,448 ;2.5;10215.1;2.7;0;0;Sin Rescates Parciales;2024;1958;0;1;0
79;2;0;20240227;1;4;Multipoliza;22000;8; 5,210 ;2.5;5097.05;2.7;0;0;Sin Rescates Parciales;2024;1946;0;1;0
60;1;0;20240321;4;6;Multipoliza;27404;6; 1,041 ;2.5;1018.04;2.7;0;0;Sin Rescates Parciales;2024;1965;0;1;0
76;2;0;20240327;1;4;Multipoliza;22000;3; 8,322 ;2.5;8140.73;2.7;0;0;Sin Rescates Parciales;2024;1949;0;1;0
52;2;0;20240403;10;4;Multipoliza;28543;6; 3,139 ;2.8;3064.28;3.25;0;0;Sin Rescates Parciales;2024;1973;0;1;0
82;2;0;20240409;3;4;Multipoliza;27327;9; 104,454 ;2.8;102051.68;3.25;0;0;Sin Rescates Parciales;2024;1943;0;1;0
46;2;20250411;20240411;1;4;Multipoliza;22000;8; 1,027 ;2.8;1020.71;3.25;1027.48;0;Sin Rescates Parciales;2024;1979;2025;1;1
61;1;0;20240408;10;4;Multipoliza;18012;10; 31,683 ;2.8;31012.35;3.25;0;0;Sin Rescates Parciales;2024;1964;0;1;0
48;2;20250415;20240415;10;6;Monopoliza;23681;6; 41,072 ;2.8;40827.92;3.25;41115.19;0;Sin Rescates Parciales;2024;1977;2025;1;1
54;1;0;20240416;9;3;Multipoliza;41423;8; 3,278 ;2.8;1209.98;3.25;0;0;Rescates Parciales;2024;1971;0;1;0
71;2;0;20240417;4;4;Multipoliza;27192;5; 26,012 ;2.8;25462.05;3.25;0;0;Sin Rescates Parciales;2024;1954;0;1;0
28;1;0;20240419;3;6;Monopoliza;19957;11; 10,395 ;2.8;10179.82;3.25;0;0;Sin Rescates Parciales;2024;1997;0;1;0
59;2;0;20240419;1;4;Monopoliza;22022;8; 14,786 ;2.8;14464.98;3.25;0;0;Sin Rescates Parciales;2024;1966;0;1;0
65;1;20250423;20240423;1;4;Multipoliza;22000;7; 20,513 ;2.8;20393.39;3.25;20546.58;0;Sin Rescates Parciales;2024;1960;2025;1;1
47;2;0;20240426;3;4;Multipoliza;23404;5; 6,254 ;2.8;6112.37;3.25;0;0;Sin Rescates Parciales;2024;1978;0;1;0
47;2;0;20240426;3;4;Multipoliza;23404;5; 5,212 ;2.8;5093.64;3.25;0;0;Sin Rescates Parciales;2024;1978;0;1;0
55;1;0;20240503;3;6;Multipoliza;19471;10; 20,777 ;2.8;20345.93;3.25;0;0;Sin Rescates Parciales;2024;1970;0;1;0
40;2;0;20240507;1;4;Multipoliza;22000;8; 4,695 ;2.8;4584.28;3.25;0;0;Sin Rescates Parciales;2024;1985;0;1;0
48;2;0;20240509;9;4;Monopoliza;26673;4; 2,596 ;2.8;2541.94;3.25;0;0;Sin Rescates Parciales;2024;1977;0;1;0
33;1;0;20240509;1;4;Multipoliza;22000;9; 15,649 ;2.8;15278.33;3.25;0;0;Sin Rescates Parciales;2024;1992;0;1;0
61;1;0;20240516;2;4;Multipoliza;24629;5; 3,123 ;2.8;3052.04;3.25;0;0;Sin Rescates Parciales;2024;1964;0;1;0
60;1;0;20240516;2;2;Multipoliza;52053;7; 59,284 ;2.8;57971.19;3.25;0;0;Sin Rescates Parciales;2024;1965;0;1;0
60;1;0;20240517;5;6;Multipoliza;22817;7; 10,425 ;2.8;10178.52;3.25;0;0;Sin Rescates Parciales;2024;1965;0;1;0
24;1;20250522;20240522;4;4;Monopoliza;38224;8; 1,025 ;2.8;1017.42;3.25;1026.98;0;Sin Rescates Parciales;2024;2001;2025;1;1
63;1;0;20240530;9;3;Multipoliza;44593;6; 15,654 ;2.8;15263.56;3.25;0;0;Sin Rescates Parciales;2024;1962;0;1;0
69;1;0;20240605;3;4;Multipoliza;19998;8; 11,460 ;2.8;11189.28;3.25;0;0;Sin Rescates Parciales;2024;1956;0;1;0
52;1;20250610;20240610;3;4;Multipoliza;30343;3; 22,573 ;2.8;22352.87;3.25;22588.28;0;Sin Rescates Parciales;2024;1973;2025;1;1
60;2;0;20240611;3;6;Multipoliza;23774;3; 104,270 ;2.8;101668.36;3.25;0;0;Sin Rescates Parciales;2024;1965;0;1;0
51;2;20250612;20240612;2;6;Multipoliza;37124;6; 10,259 ;2.8;10158.64;3.25;10267.15;0;Sin Rescates Parciales;2024;1974;2025;1;1
54;1;0;20240617;3;4;Multipoliza;23970;9; 20,801 ;2.8;20308.56;3.25;0;0;Sin Rescates Parciales;2024;1971;0;1;0
64;1;0;20240619;5;null;null;null;null; 3,106 ;2.8;3041.18;3.25;0;0;Sin Rescates Parciales;2024;1961;0;1;0
78;2;20250619;20240619;3;6;Multipoliza;19904;9; 15,336 ;2.8;15205.95;3.25;15353.28;0;Sin Rescates Parciales;2024;1947;2025;1;1
46;1;0;20240619;4;4;Multipoliza;27192;6; 26,301 ;2.8;25744.64;3.25;0;0;Sin Rescates Parciales;2024;1979;0;1;0
51;1;0;20240626;3;6;Multipoliza;21412;8; 207,336 ;2.8;202770.15;3.25;0;0;Sin Rescates Parciales;2024;1974;0;1;0
52;1;0;20240717;1;4;Multipoliza;25180;10; 25,941 ;2.8;25311.38;3.25;0;0;Sin Rescates Parciales;2024;1973;0;1;0
49;2;0;20240719;16;4;Multipoliza;37124;7; 48,657 ;2.8;40490.53;3.25;0;0;Sin Rescates Parciales;2024;1976;0;1;0
51;1;0;20240726;1;6;Monopoliza;24838;9; 104,109 ;2.8;101292.02;3.25;0;0;Sin Rescates Parciales;2024;1974;0;1;0
68;1;0;20240731;2;4;Multipoliza;26847;6; 78,061 ;2.8;75936.36;3.25;0;0;Sin Rescates Parciales;2024;1957;0;1;0
59;2;0;20240731;16;4;Monopoliza;31854;6; 10,362 ;2.8;10112.2;3.25;0;0;Sin Rescates Parciales;2024;1966;0;1;0
78;1;20250420;20241001;16;4;Monopoliza;22000;5; 8,778 ;3.25;8702.31;3.25;0;0;Sin Rescates Parciales;2024;1947;2025;1;1
36;1;0;20241008;1;4;Multipoliza;22000;8; 84,864 ;2.8;50332.44;3.25;0;0;Sin Rescates Parciales;2024;1989;0;1;0
40;1;20251008;20241008;10;4;Multipoliza;28657;7; 42,053 ;2.7;41301.61;2.7;42075.21;0;Sin Rescates Parciales;2024;1985;2025;1;1
70;1;0;20241014;4;6;Multipoliza;24081;8; 41,191 ;2.8;40231.77;3.25;0;0;Sin Rescates Parciales;2024;1955;0;1;0
56;1;0;20241007;2;4;Monopoliza;26867;3; 46,740 ;2.8;45584.21;3.25;0;0;Sin Rescates Parciales;2024;1969;0;1;0
54;2;20251020;20241018;1;4;Multipoliza;23835;9; 30,795 ;2.8;30178.54;3.25;30839.22;0;Sin Rescates Parciales;2024;1971;2025;1;1
61;2;0;20241004;2;6;Monopoliza;28510;5; 68,659 ;2.8;66894.64;3.25;0;0;Sin Rescates Parciales;2024;1964;0;1;0
65;2;0;20241106;5;6;Monopoliza;28633;4; 25,688 ;2.7;25093.53;2.7;0;0;Sin Rescates Parciales;2024;1960;0;1;0
65;2;0;20241107;1;null;null;27968;6; 31,349 ;2.7;34610.91;2.7;4000;0;Sin Rescates Parciales;2024;1960;0;1;0
71;2;0;20241114;3;4;Multipoliza;20905;5; 16,423 ;2.7;16050.05;2.7;0;0;Sin Rescates Parciales;2024;1954;0;1;0
61;1;0;20241101;4;4;Multipoliza;15493;11; 56,198 ;2.7;54850;2.7;0;0;Sin Rescates Parciales;2024;1964;0;1;0
53;1;0;20241127;2;4;Monopoliza;26847;6; 51,298 ;2.7;50111.92;2.7;0;0;Sin Rescates Parciales;2024;1972;0;1;0
50;2;0;20241129;5;4;Multipoliza;17598;5; 30,775 ;2.7;30062.86;2.7;0;0;Sin Rescates Parciales;2024;1975;0;1;0
59;1;0;20241129;3;4;Multipoliza;30343;8; 8,203 ;2.7;8016.44;2.7;0;0;Sin Rescates Parciales;2024;1966;0;1;0
45;2;0;20241205;2;4;Multipoliza;26758;4; 2,050 ;2.7;2003.79;2.7;0;0;Sin Rescates Parciales;2024;1980;0;1;0
78;1;20251212;20241212;4;4;Multipoliza;52347;6; 30,686 ;2.7;30041.63;2.7;30710.32;0;Sin Rescates Parciales;2024;1947;2025;1;1
58;2;0;20241218;1;6;Multipoliza;29084;5; 76,842 ;2.7;75071.2;2.7;0;0;Sin Rescates Parciales;2024;1967;0;1;0
85;2;0;20241220;4;4;Monopoliza;38224;5; 81,953 ;2.7;80064.25;2.7;0;0;Sin Rescates Parciales;2024;1940;0;1;0
66;2;0;20241115;10;4;Multipoliza;37974;8; 16,828 ;2.7;16424.55;2.7;0;0;Sin Rescates Parciales;2024;1959;0;1;0
46;1;0;20241227;10;4;Multipoliza;17965;9; 102,492 ;2.7;100029.2;2.7;0;0;Sin Rescates Parciales;2024;1979;0;1;0
67;1;0;20241226;5;4;Multipoliza;21301;7; 102,283 ;2.7;100036.5;2.7;0;0;Sin Rescates Parciales;2024;1958;0;1;0
67;2;0;20250103;1;4;Multipoliza;22000;8; 41,561 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1958;0;0;0
74;2;0;20250121;3;4;Multipoliza;26525;5; 102,310 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1951;0;0;0
64;2;0;20250119;4;4;Multipoliza;21212;7; 12,386 ;2.5;0;null;0;0;Sin Rescates Parciales;2025;1961;0;0;0
55;2;0;20250213;3;null;null;27479;6; 10,161 ;2.5;0;null;0;0;Sin Rescates Parciales;2025;1970;0;0;0
58;1;20250217;20250217;1;4;Multipoliza;27968;6; -   ;null;0;null;0;0;Sin Rescates Parciales;2025;1967;2025;0;1
49;2;0;20250219;4;2;Multipoliza;38224;6; 4,073 ;2.5;0;null;0;0;Sin Rescates Parciales;2025;1976;0;0;0
56;2;20260218;20250214;5;4;Multipoliza;25674;5; 6,466 ;2.5;0;null;0;0;Sin Rescates Parciales;2025;1969;2026;0;0
61;2;0;20250219;16;10;Monopoliza;37124;6; 43,260 ;2.5;0;null;0;0;Sin Rescates Parciales;2025;1964;0;0;0
60;1;0;20250219;9;3;Multipoliza;38224;8; 45,780 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1965;0;0;0
55;2;20260302;20250228;4;4;Multipoliza;28244;2; 20,301 ;2.5;0;null;0;0;Sin Rescates Parciales;2025;1970;2026;0;0
61;1;20250221;20250221;4;6;Monopoliza;38224;5; 62,174 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1964;2025;0;1
70;1;0;20250328;5;4;Multipoliza;22817;7; 4,732 ;2.5;0;null;0;0;Sin Rescates Parciales;2025;1955;0;0;0
39;2;0;20250410;3;4;Multipoliza;21408;8; 30,516 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1986;0;0;0
56;1;0;20250410;4;4;Multipoliza;27404;8; 4,065 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1969;0;0;0
40;1;0;20250411;5;4;Multipoliza;17264;10; 2,030 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1985;0;0;0
73;1;0;20250428;4;null;null;27166;6; 203,306 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1952;0;0;0
50;1;0;20250428;9;3;Multipoliza;22000;8; 30,496 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1975;0;0;0
77;1;0;20250430;4;4;Multipoliza;19786;8; 76,229 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1948;0;0;0
57;1;0;20250514;9;2;Multipoliza;38224;8; 50,777 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1968;0;0;0
79;2;0;20250515;1;4;Multipoliza;22000;10; 20,280 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1946;0;0;0
52;1;0;20250516;4;3;Multipoliza;21003;8; 61,397 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1973;0;0;0
39;1;0;20250519;4;4;Multipoliza;22000;12; 3,041 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1986;0;0;0
25;2;0;20250520;2;null;null;26743;5; 10,142 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;2000;0;0;0
49;1;0;20250520;2;4;Multipoliza;26496;5; 17,212 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1976;0;0;0
65;1;0;20250529;4;4;Multipoliza;38224;2; 25,347 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1960;0;0;0
65;1;0;20250605;4;4;Multipoliza;38224;2; 15,201 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1960;0;0;0
27;1;0;20250606;4;null;null;25771;7; 2,529 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1998;0;0;0
82;1;0;20250603;4;6;Multipoliza;28244;4; 21,083 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1943;0;0;0
80;1;0;20250611;2;6;Monopoliza;28095;6; 53,351 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1945;0;0;0
63;2;0;20250613;1;null;null;22000;8; 76,014 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1962;0;0;0
64;1;0;20250613;9;4;Multipoliza;19601;5; 25,288 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1961;0;0;0
55;2;0;20250620;1;4;Monopoliza;22000;5; 5,056 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1970;0;0;0
60;1;0;20250630;5;6;Multipoliza;22817;7; 15,173 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1965;0;0;0
57;1;0;20250625;1;4;Multipoliza;22000;6; 5,515 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1968;0;0;0
72;1;0;20250701;5;6;Multipoliza;28633;6; 303,716 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1953;0;0;0
63;1;0;20250701;4;4;Multipoliza;22000;12; 101,239 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1962;0;0;0
81;1;0;20250703;10;4;Multipoliza;22000;10; 202,448 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1944;0;0;0
63;1;0;20250704;1;4;Monopoliza;22000;9; 25,284 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1962;0;0;0
60;1;0;20250702;2;6;Monopoliza;25928;5; 39,036 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1965;0;0;0
41;1;0;20250708;5;4;Multipoliza;15438;8; 15,150 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1984;0;0;0
57;2;0;20250708;3;4;Monopoliza;29498;7; 25,255 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1968;0;0;0
48;2;0;20250711;10;4;Monopoliza;26636;4; 101,166 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1977;0;0;0
58;2;0;20250715;3;4;Multipoliza;30343;3; 3,038 ;3;0;null;0;0;Sin Rescates Parciales;2025;1967;0;0;0
68;2;0;20250711;1;null;null;23769;10; 16,494 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1957;0;0;0
61;1;0;20250716;2;3;Multipoliza;37124;8; 308,487 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1964;0;0;0
61;2;0;20250717;3;4;Multipoliza;23774;3; 12,127 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1964;0;0;0
70;1;0;20250721;10;4;Multipoliza;17255;10; 40,388 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1955;0;0;0
62;1;0;20250722;3;2;Multipoliza;24655;7; 10,103 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1963;0;0;0
77;1;0;20250723;5;4;Multipoliza;23433;6; 50,520 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1948;0;0;0
16;1;0;20250731;2;null;null;27747;7; 2,020 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;2009;0;0;0
56;1;0;20250801;4;6;Multipoliza;38224;8; 252,325 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1969;0;0;0
62;1;0;20250813;9;null;null;17281;9; 30,243 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1963;0;0;0
52;2;0;20250820;2;4;Multipoliza;25276;9; 22,179 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1973;0;0;0
47;2;0;20250912;10;6;Monopoliza;25397;7; 30,193 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1978;0;0;0
62;1;0;20250918;2;5;Multipoliza;25928;5; 25,164 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1963;0;0;0
44;2;0;20250922;4;null;null;38224;7; 2,012 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1981;0;0;0
71;2;0;20250922;2;4;Multipoliza;31303;5; 100,701 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1954;0;0;0
62;2;0;20250922;4;null;null;38224;8; 15,092 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1963;0;0;0
56;2;0;20250924;10;null;null;21586;7; 2,013 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1969;0;0;0
65;2;0;20250924;16;null;null;29244;10; 33,246 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1960;0;0;0
38;2;0;20250924;1;4;Monopoliza;22000;7; 12,891 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1987;0;0;0
42;1;0;20251002;10;null;null;22000;9; 15,089 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1983;0;0;0
54;1;0;20251002;1;null;null;22000;8; 21,128 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1971;0;0;0
47;2;0;20251001;2;4;Multipoliza;25928;5; 15,736 ;3;0;null;0;0;Sin Rescates Parciales;2025;1978;0;0;0
51;2;0;20251001;4;4;Multipoliza;50166;8; 6,041 ;3;0;null;0;0;Sin Rescates Parciales;2025;1974;0;0;0
46;2;0;20251001;4;4;Multipoliza;24821;4; 6,928 ;3;0;null;0;0;Sin Rescates Parciales;2025;1979;0;0;0
55;2;0;20251007;4;6;Multipoliza;38224;7; 2,514 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1970;0;0;0
68;2;0;20251009;9;3;Multipoliza;38224;6; 44,191 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1957;0;0;0
53;1;0;20251009;3;4;Multipoliza;19437;5; 91,769 ;3;0;null;0;0;Sin Rescates Parciales;2025;1972;0;0;0
48;1;0;20251014;4;6;Multipoliza;17392;9; 120,627 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1977;0;0;0
21;2;0;20251014;2;4;Multipoliza;35253;10; 2,010 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;2004;0;0;0
75;1;20251016;20251016;1;null;null;22000;3; -   ;null;0;null;0;0;Sin Rescates Parciales;2025;1950;2025;0;1
64;1;0;20251014;4;4;Multipoliza;25173;5; 48,125 ;3;0;null;0;0;Sin Rescates Parciales;2025;1961;0;0;0
60;2;0;20251014;3;4;Multipoliza;17296;7; 5,030 ;3;0;null;0;0;Sin Rescates Parciales;2025;1965;0;0;0
58;1;0;20251014;3;4;Multipoliza;20905;8; 9,675 ;3;0;null;0;0;Sin Rescates Parciales;2025;1967;0;0;0
62;1;0;20251020;3;4;Multipoliza;26673;8; 15,075 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1963;0;0;0
71;1;0;20251021;4;4;Multipoliza;27420;5; 11,891 ;3;0;null;0;0;Sin Rescates Parciales;2025;1954;0;0;0
48;2;0;20251022;10;6;Monopoliza;23681;6; 40,198 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1977;0;0;0
75;2;0;20251017;5;4;Multipoliza;18243;7; 12,963 ;3;0;null;0;0;Sin Rescates Parciales;2025;1950;0;0;0
64;1;0;20251017;2;4;Multipoliza;37124;8; 34,200 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1961;0;0;0
63;2;0;20251017;1;4;Monopoliza;23806;8; 18,931 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1962;0;0;0
47;1;0;20251017;1;4;Multipoliza;22000;8; 8,795 ;3;0;null;0;0;Sin Rescates Parciales;2025;1978;0;0;0
61;1;0;20251022;1;4;Multipoliza;22000;4; 20,097 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1964;0;0;0
70;2;0;20251023;10;4;Monopoliza;19787;9; 5,021 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1955;0;0;0
62;2;0;20251023;10;6;Multipoliza;28657;9; 150,755 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1963;0;0;0
53;1;0;20251024;4;null;null;51746;8; 21,799 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1972;0;0;0
39;2;0;20251024;4;4;Multipoliza;38224;7; 14,378 ;3;0;null;0;0;Sin Rescates Parciales;2025;1986;0;0;0
66;2;0;20251027;3;null;null;27624;10; 7,034 ;3;0;null;0;0;Sin Rescates Parciales;2025;1959;0;0;0
62;2;0;20251028;4;4;Multipoliza;30063;4; 50,097 ;3;0;null;0;0;Sin Rescates Parciales;2025;1963;0;0;0
42;1;0;20251027;3;4;Multipoliza;20316;10; 9,259 ;3;0;null;0;0;Sin Rescates Parciales;2025;1983;0;0;0
75;2;0;20251029;3;null;null;20394;6; 5,022 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1950;0;0;0
22;1;0;20251029;4;null;null;22016;9; 26,115 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;2003;0;0;0
49;2;0;20251028;3;4;Multipoliza;30179;6; 9,018 ;3;0;null;0;0;Sin Rescates Parciales;2025;1976;0;0;0
54;2;0;20251028;5;4;Multipoliza;20530;6; 7,226 ;3;0;null;0;0;Sin Rescates Parciales;2025;1971;0;0;0
65;1;0;20251030;5;null;null;27692;3; 35,152 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1960;0;0;0
37;2;0;20251030;3;4;Multipoliza;25006;9; 33,143 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1988;0;0;0
52;1;0;20251029;3;4;Multipoliza;24650;5; 10,011 ;3;0;null;0;0;Sin Rescates Parciales;2025;1973;0;0;0
45;2;0;20251031;3;4;Multipoliza;26879;8; 13,896 ;3;0;null;0;0;Sin Rescates Parciales;2025;1980;0;0;0
72;1;0;20251104;10;4;Multipoliza;19025;9; 15,058 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1953;0;0;0
58;2;0;20251105;5;4;Multipoliza;24461;6; 17,375 ;3;0;null;0;0;Sin Rescates Parciales;2025;1967;0;0;0
53;2;0;20251104;1;4;Multipoliza;27479;6; 8,961 ;3;0;null;0;0;Sin Rescates Parciales;2025;1972;0;0;0
45;1;0;20251104;4;4;Multipoliza;21594;5; 5,115 ;3;0;null;0;0;Sin Rescates Parciales;2025;1980;0;0;0
49;1;0;20251106;1;4;Multipoliza;22000;9; 64,235 ;3;0;null;0;0;Sin Rescates Parciales;2025;1976;0;0;0
